,HUMAN_CODING,HUMAN_NON_CODING,MOUSE_CODING,MOUSE_NON_CODING,NON_PROMOTER,HUMAN_CODING_GENERATED,GENERAL
ZBTB6,2.8631301289566236,2.6231822070145423,2.8536036036036037,2.571521456436931,2.2701567296816934,2.4755,2.5040738525938107
NFYC,2.0888042203985933,2.5012831479897346,2.1179617117117115,2.6313394018205463,2.756584262401034,2.376,2.5214905068022126
NKX2-2,2.2508792497069168,2.689905902480753,2.3063063063063063,2.8101430429128738,2.5629342381644853,2.521,2.5254522350127075
MYOD1,2.626611957796014,2.726689478186484,2.495777027027027,2.6644993498049416,2.446518015834545,2.454,2.526124981312603
Hnf1A,1.4947245017584994,2.5059880239520957,1.5464527027027026,2.535110533159948,3.2216836322507674,2.078,2.552100463447451
MAFA,2.9308323563892147,2.6471343028229257,2.8516328828828827,2.5156046814044215,2.3441589917595733,2.7385,2.562004783973688
RUNX3,2.0175849941383355,2.471343028229256,2.0867117117117115,2.6732769830949286,2.8899660688317983,2.273,2.564471520406638
POU5F1,1.175849941383353,2.2887082976903335,1.1337274774774775,2.243823146944083,3.578203263855227,2.0395,2.5662281357452534
Zic2,2.868405627198124,2.860136869118905,2.7004504504504503,2.7444733420026006,2.360155113911779,2.4755,2.5666392584840785
Erg,2.5694607268464242,2.715141146278871,2.6852477477477477,2.7100130039011705,2.522297624818226,2.474,2.5847660337868144
SOX15,1.4240914419695194,2.4221556886227544,1.383445945945946,2.3585825747724316,3.3880271449345614,2.3195,2.588839886380625
Bhlha15,2.1822977725674093,2.7254063301967495,2.061936936936937,2.6937581274382314,2.853934399741477,2.32,2.593586485274331
Vdr,1.5700468933177023,2.4144568006843454,1.6551238738738738,2.597854356306892,3.2614315721441267,2.112,2.5962774704739124
SOX2,1.5102579132473624,2.4644995722840033,1.4760698198198199,2.507152145643693,3.3479560510583295,2.2015,2.6055464194946927
NEUROG2,1.85873388042204,2.582976903336185,1.8482545045045045,2.676527958387516,3.1211827435773145,2.0735,2.614740618926596
EBF1,3.086752637749121,3.0337895637296834,2.7767454954954953,2.6862808842652797,2.396509936984973,2.3985,2.624159067125131
RAX,1.3367526377491208,2.3969204448246364,1.2100225225225225,2.0591677503250976,3.596057521408951,2.5005,2.6278217969801165
EBF3,3.3836459554513483,3.1372968349016253,3.0278716216216215,2.719115734720416,2.2123121667474552,2.5535,2.63454925997907
RORB,1.8985932004689332,2.545765611633875,1.7736486486486487,2.6115084525357606,3.1932460817579575,2.212,2.642883839138885
ELF1,2.787221570926143,2.8169375534644994,2.8403716216216215,2.776007802340702,2.5366779770560672,2.558,2.6625429810136043
HOXA1,1.7450175849941383,2.5731394354148844,1.8592342342342343,2.4336801040312093,3.3276781386330585,2.189,2.677081776050232
MYF5,2.3827667057444315,2.834901625320787,2.2578828828828827,2.828348504551365,2.8599127484246245,2.449,2.682613245627149
Arid5a,1.194314185228605,2.1330196749358428,0.9622747747747747,1.688556566970091,3.9897398610437875,2.3905,2.6850052324712212
PITX3,1.7042790152403282,2.558169375534645,1.724662162162162,2.5195058517555267,3.3599127484246245,2.388,2.692368066975632
BARHL2,1.5656506447831184,2.5179640718562872,1.5143581081081081,2.320221066319896,3.4908708999838423,2.642,2.699917775452235
Zfp809,3.073856975381008,3.0744225834046195,2.8567004504504503,2.837451235370611,2.5012926159314914,2.585,2.7164748093885485
Irf1,1.559202813599062,2.5128314798973483,1.790259009009009,2.5929778933680105,3.3915818387461627,2.6855,2.7239497682762743
SOX8,1.3801289566236812,2.4520958083832336,1.3493806306306306,2.4200260078023406,3.6669090321538214,2.455,2.727537748542383
Nfatc2,1.9536928487690504,2.5727117194183062,1.8223536036036037,2.472041612483745,3.3534496687671678,2.361,2.727948871281208
KLF6,4.773153575615475,3.1783575705731395,4.442286036036036,2.9655396618985694,1.3925513006947812,3.7035,2.738152190162954
Zfp335,3.0720984759671746,3.0774165953806674,2.963119369369369,2.883940182054616,2.4818225884634026,2.7735,2.7410674241291675
Ebf4,3.053341148886284,3.0902480752780153,2.791385135135135,2.849479843953186,2.5971077718532882,2.4485,2.74207654357901
HOXA9,2.131594372801876,2.676218990590248,2.2460585585585586,2.5429128738621585,3.1473582161900144,2.772,2.7594558229929733
Lef1,1.6922626025791325,2.7147134302822926,1.750563063063063,2.7363459037711313,3.4497495556632733,2.2185,2.7617730602481685
KLF16,4.742672919109027,3.3751069289991444,4.31615990990991,3.552665799739922,1.3160445952496365,3.6705,2.764351921064434
PAX5,4.285756154747949,2.967493584260051,4.2863175675675675,2.7386215864759427,1.7832444659880433,3.406,2.7692853939303332
Gata3,1.5515826494724503,2.654405474764756,1.504222972972973,2.6788036410923275,3.5749717240264984,2.431,2.773060248168635
DLX6,1.4871043376318875,2.62874251497006,1.3854166666666667,2.237971391417425,3.8218613669413477,2.6775,2.828786066676633
Bcl11B,1.94021101992966,2.70786997433704,2.0289977477477477,2.903446033810143,3.3517531103570852,2.6195,2.8336074151592165
ETV1,2.6916764361078545,2.8973481608212146,2.8358671171171173,2.913524057217165,2.8927936661819356,2.6135,2.8414934967857675
HOXA4,1.9806565064478312,2.793840889649273,2.047578828828829,2.7275682704811444,3.415899175957344,2.5325,2.851696815667514
Nfatc1,2.0146541617819462,2.7117194183062447,1.959740990990991,2.637841352405722,3.513895621263532,2.331,2.857153535655554
PATZ1,5.941969519343494,3.4644995722840033,5.052927927927928,3.1014304291287385,0.9777831636774923,4.2865,2.860592016743908
ZNF740,5.079132473622509,3.6244653550042774,4.589245495495495,3.873862158647594,1.2352560995314268,3.7675,2.872103453431006
YY2,4.6855216881594375,2.7634730538922154,4.586148648648648,2.5659947984395317,1.8561964776215867,3.696,2.8778217969801165
MEIS3,2.122508792497069,2.798545765611634,2.294481981981982,2.9983745123537062,3.3040878978833415,2.5475,2.8835027657347885
FOSL1::JUN,2.2444314185228604,3.091103507271172,2.1860923423423424,2.8852405721716514,3.30820811116497,2.59,2.90230228733742
ZNF93,5.852286049237984,3.064157399486741,5.0470157657657655,2.4788686605981796,1.344724511229601,4.4315,2.922409926745403
FOSL1::JUNB,1.8722157092614302,3.0350727117194185,1.7905405405405406,2.97334200260078,3.6169817417999677,2.578,2.94950665271341
Foxo3,1.7174677608440798,2.7100085543199315,1.7060810810810811,2.7565019505851756,3.783567619970916,2.716,2.9526087606518163
ZNF610,5.979777256740914,3.3353293413173652,5.407657657657658,2.842002600780234,1.1676361286152852,4.342,2.963372701450142
Tfcp2l1,3.635111371629543,3.1890504704875964,3.5236486486486487,3.0637191157347203,2.546130231055098,3.017,2.9656525639108984
Hand1::Tcf3,2.2031066822977725,2.9798973481608213,2.174268018018018,3.0490897269180754,3.4597673291323314,2.4995,2.967932426371655
FOXP4,1.5879249706916765,2.6745081266039348,1.6326013513513513,2.8764629388816645,3.8576506705445146,2.687,2.9691284197936914
EHF,3.0360492379835873,3.0744225834046195,3.14527027027027,3.023732119635891,2.8885926644045887,2.8385,2.9695021677380775
RFX7,3.787807737397421,2.89606501283148,3.75,2.937581274382315,2.510421715947649,3.3865,2.9861713260577067
HES5,4.933763188745604,3.3828058169375534,5.045045045045045,3.0757477243172953,1.6182743577314591,4.0055,2.9961877709672597
HOXA10,1.5515826494724503,2.6745081266039348,1.4560810810810811,2.4418075422626786,4.065196316044595,2.911,3.003849603827179
ZNF341,2.8798358733880423,3.1017964071856285,3.052364864864865,3.259752925877763,2.9839230893520763,2.874,3.0135296755867844
HOXC8,1.7854630715123094,2.8293413173652695,1.7654842342342343,2.810468140442133,3.8594280174503153,2.69,3.0189490207803855
SOX9,1.7508792497069168,2.7788708297690334,1.8724662162162162,2.9450585175552666,3.8469058006139925,2.56,3.0242936163851097
SRY,1.4613130128956624,2.8233532934131738,1.4270833333333333,2.7376462938881665,4.069154952334787,2.7595,3.026012856929287
PRDM9,4.925556858147714,3.7275449101796405,3.987894144144144,4.023081924577373,1.7217644207464857,3.9035,3.0340858125280312
ZSCAN21,2.228898007033998,2.9871685201026517,2.4087837837837838,3.1245123537061117,3.533769591210212,2.7225,3.062565405890268
Nfat5,1.9270222743259087,2.8152266894781866,1.7072072072072073,2.613784135240572,4.017935046049443,2.633,3.074487965316191
ZBTB14,5.7790152403282535,3.5372112917023095,5.616554054054054,3.062743823146944,1.3191145580869283,4.302,3.07560920914935
ZNF354C,2.9686400937866355,3.2677502138579984,2.84375,3.2226918075422626,3.1450961383099045,2.799,3.076356705038122
KLF9,4.84525205158265,3.726689478186484,4.413288288288288,3.865409622886866,1.7733882695104217,3.8825,3.0844296606368666
Neurod2,3.271101992966002,3.265611633875107,3.1145833333333335,3.1017555266579975,3.0449184036193246,3.076,3.1111526386604873
NFIC,3.0474794841735053,3.1706586826347305,3.1337274774774775,3.2974642392717817,3.1237679754402974,2.894,3.122252952608761
Gmeb1,5.51641266119578,3.27972626176219,5.882882882882883,2.894668400520156,1.5191468734852156,4.506,3.143444461055464
CTCFL,5.2092614302461895,3.585115483319076,4.672578828828829,3.1219115734720417,1.938762320245597,3.8905,3.1445283300941846
Stat2,1.8411488862837047,2.9790419161676644,2.139921171171171,3.289336801040312,3.786960736791081,3.303,3.1561892659590374
FOXP3,1.9944314185228604,2.9786142001710862,2.005630630630631,3.0510403120936282,3.9077395378898045,2.9475,3.1597772462251457
DMRTA2,2.4202813599062134,3.065868263473054,2.6632882882882885,3.3914174252275684,3.5272257230570365,2.919,3.1699805651068917
HOXB6,2.156506447831184,3.0431993156544053,2.216779279279279,3.081599479843953,3.817741153659719,2.914,3.173493795784123
ZNF317,2.2359320046893316,3.183490162532079,2.3476914414414414,3.3777633289986997,3.6940539667151397,2.7305,3.1763716549558976
ZNF770,4.941383352872216,3.4118905047048758,4.521396396396397,3.0078023407022108,2.211746647277428,3.794,3.1811182538496037
MYOG,3.270222743259086,3.305389221556886,3.113175675675676,3.32444733420026,3.1665858781709484,3.113,3.198983405591269
Six4,2.1468347010550994,2.931137724550898,2.30152027027027,3.1352405721716514,3.975844239780255,2.6835,3.2357975781133206
ZBTB7A,4.543083235638921,3.434131736526946,4.625844594594595,3.2314694408322495,2.3665374050735175,3.7935,3.243422036178801
DLX1,1.7397420867526376,3.021813515825492,1.6776463963963963,2.6612483745123536,4.383745354661496,2.946,3.26281955449245
GABPA,3.2271395076201643,3.4692044482463644,3.2466216216216215,3.467815344603381,3.267248343835838,3.066,3.2850575571834355
Runx1,2.7737397420867524,3.485457656116339,2.7958896396396398,3.663524057217165,3.531265147842947,3.143,3.319218119300344
RHOXF1,2.6925556858147712,3.295124037639008,2.849380630630631,3.442782834850455,3.673048957828405,2.889,3.3205636119001345
Hand1,3.4082649472450175,3.550470487596236,3.2730855855855854,3.534785435630689,3.257392147358216,3.0485,3.3206009866945734
Npas4,3.5348769050410316,3.360136869118905,3.6570945945945947,3.453185955786736,3.143803522378413,3.3395,3.330916429959635
PRRX1,1.7033997655334114,3.086398631308811,1.5675675675675675,2.7080624187256177,4.543706576183552,3.117,3.3413813724024517
Ikzf3,3.6286635404454866,3.633875106928999,3.675394144144144,3.6147594278283486,3.0884634028114397,3.275,3.3573777844221855
TBP,1.5471864009378664,2.834901625320787,1.320382882882883,2.4574122236671,4.8103894005493615,3.0955,3.3596202720885033
MEIS2,1.9481242672919108,3.237810094097519,2.014358108108108,3.242847854356307,4.277346905800614,2.911,3.3679922260427566
NKX2-8,2.9677608440797187,3.2574850299401197,2.9375,3.405071521456437,3.663596703829375,3.1215,3.3727388249364627
TFDP1,6.173505275498242,3.8438836612489307,5.8699324324324325,3.3211963589076725,1.654871546291808,4.685,3.400022424876663
Elf5,3.1661781946072685,3.5119760479041915,3.1326013513513513,3.5240572171651494,3.556955889481338,3.041,3.4045074002092988
ZNF175,3.032825322391559,3.5059880239520957,3.1097972972972974,3.5520156046814044,3.653255776377444,3.129,3.4382942143818207
THAP1,4.764654161781946,3.923011120615911,4.256475225225225,3.576397919375813,2.687348521570528,3.7505,3.4502167738077443
CREB3L4,4.67672919109027,3.5859709153122328,4.820101351351352,3.3530559167750327,2.6568912586847633,3.9725,3.4612049633727016
ZNF354A,1.4583821805392732,2.8430282292557743,1.587837837837838,2.6879063719115734,4.88358377767006,3.467,3.4726416504709223
ELF3,3.50820633059789,3.6924721984602225,3.473536036036036,3.6690507152145644,3.4455485538859265,3.278,3.492001793990133
EGR4,6.662368112543962,4.125748502994012,5.978885135135135,3.9024707412223667,1.4467603813216998,4.9755,3.49372103453431
Hic1,3.5993552168815945,3.7117194183062447,3.4239864864864864,3.5910273081924577,3.4458717078687995,3.3955,3.498691882194648
Dlx4,1.8578546307151231,3.255774165953807,1.7550675675675675,2.827373211963589,4.742203910163193,3.299,3.5199207654357902
Wt1,5.969812426729191,4.1552609067579125,5.311936936936937,3.986996098829649,1.958797867183713,4.6835,3.5442143818209
E2F8,6.565943728018757,3.8922155688622753,6.208614864864865,3.4089726918075423,1.6846017127161093,5.0875,3.5531843324861714
Atoh1,2.3546307151230947,3.342600513259196,2.3386824324324325,3.381989596879064,4.453142672483438,2.7745,3.559164299596352
POU6F1,1.8455451348182883,3.4379811804961506,1.7286036036036037,3.05851755526658,4.80731943771207,3.2135,3.58106592913739
VSX1,2.033997655334115,3.4097519247219847,1.992117117117117,3.051365409622887,4.738972370334464,3.344,3.614927492898789
Plagl1,5.390973036342321,4.095380667236955,4.6891891891891895,3.5640442132639794,2.740830505735983,3.886,3.636044251756615
Prdm5,3.413833528722157,3.6997433704020533,3.223536036036036,3.8673602080624185,3.800452415576022,3.3395,3.6389968605172673
Zbtb2,5.450468933177023,3.7715996578272026,5.515202702702703,3.6245123537061117,2.43682339634836,4.5695,3.6423979668111826
ZNF263,5.553341148886283,4.173652694610778,5.233108108108108,3.9053966189856957,2.3758280820811115,4.4035,3.6448647032441324
FOS::JUN,2.7705158264947247,3.7964071856287425,2.7421171171171173,3.6573472041612485,4.211746647277428,3.1605,3.6542457766482284
EVX2,2.0143610785463073,3.4871685201026517,1.978322072072072,3.1966840052015604,4.8250121182743575,3.2655,3.6679997010016443
IKZF1,2.979777256740914,3.6881950384944395,2.8634572072072073,3.799414824447334,4.113750201971239,3.3605,3.6735311705785616
ERF::FOXI1,3.611664712778429,3.6137724550898205,3.7851914414414414,3.671001300390117,3.7680562287930197,3.6935,3.720174914037973
Lhx4,2.0014654161781946,3.5846877673224977,1.9169481981981982,3.1433680104031207,5.0382129584747135,3.3835,3.7680520257138586
FIGLA,3.7080890973036342,4.077844311377246,3.605855855855856,4.123537061118335,3.9377928582969783,3.543,3.8685154731648974
BCL11A,3.5723915592028135,3.97775876817793,3.5095720720720722,4.155721716514955,4.062934238164486,3.483,3.886791747645388
SP8,6.223915592028136,4.753207869974337,5.518581081081081,4.975292587776333,2.241153659718856,4.8755,3.9148975930632384
NKX2-4,3.6919695193434934,3.8686911890504705,3.64893018018018,4.036410923276983,4.089109710777185,3.6625,3.9228210494842277
Foxo1,2.3898007033997657,3.6578272027373826,2.4710022522522523,3.919700910273082,4.898691226369365,3.562,3.935565854387801
ZBTB7C,5.327373974208675,4.3532934131736525,4.920608108108108,4.5425877763328995,2.9694619486185165,4.4355,3.9405367020481386
HOXB3,2.0888042203985933,3.6608212147134305,2.004222972972973,3.3657347204161248,5.338584585555017,3.5715,3.976005381970399
ZNF549,5.017878077373974,4.514114627887083,4.726632882882883,4.239921976592978,3.3892389723703347,4.216,4.032366571983854
TCF4,5.229191090269636,4.393071000855432,4.936373873873874,4.158322496749025,3.322346097915657,4.4015,4.050119599342204
Pparg::Rxra,4.107561547479484,4.572284003421728,3.579391891891892,4.511703511053316,4.006624656648893,3.895,4.061930034384811
GSC2,2.3089097303634234,3.7835757057313946,2.1787725225225225,3.479518855656697,5.390208434318953,3.5925,4.076506204215876
Tcf12,3.992966002344666,4.25235243798118,3.8603603603603602,4.2626788036410925,4.158668605590564,3.905,4.099117954851248
Zic3,5.414419695193435,4.674508126603935,4.959740990990991,4.284135240572172,3.565196316044595,4.517,4.236881447152041
Dlx3,2.2406213364595544,3.9144568006843454,2.11768018018018,3.4934980494148244,5.72879301987397,3.926,4.254298101360442
RAX2,2.1943141852286048,3.9127459366980326,2.0627815315315314,3.447334200260078,5.774600096946195,3.973,4.2603528180595
EVX1,2.302754982415006,4.016680923866552,2.271114864864865,3.714889466840052,5.637421231216675,3.7535,4.261810435042607
MEOX2,2.5422039859320047,4.097519247219846,2.5599662162162162,3.836150845253576,5.452900306996284,3.75,4.266071161608611
MSANTD3,3.2927901524032825,4.491873396065013,3.4192004504504503,4.751950585175552,4.653578930360316,4.1175,4.273284496935267
SHOX,2.2028135990621336,3.932420872540633,2.0419481981981984,3.406371911573472,5.813701728873808,4.0045,4.276124981312603
OSR2,4.192262602579133,4.202309666381523,4.460304054054054,4.413524057217165,4.280093714655033,4.1715,4.293242637165496
SP9,7.542497069167643,5.162532078699743,6.705518018018018,5.066319895968791,2.100985619647762,5.8345,4.293691134698759
TCF3,5.764947245017585,4.6804961505560305,5.510416666666667,4.436931079323797,3.3345451607691063,4.9535,4.298699357153535
E2F6,7.240914419695193,5.13601368691189,6.619650900900901,4.7285435630689205,2.625949264824689,5.547,4.424054417700702
ISL2,2.7397420867526376,4.191616766467066,2.752815315315315,4.059817945383615,5.576345128453708,4.1335,4.436574973837644
LBX2,2.4416764361078545,4.104362703165099,2.438626126126126,3.907672301690507,5.826547099693004,3.99,4.436761847809837
ZNF148,8.587924970691676,5.385372112917023,7.2970157657657655,4.891417425227568,2.0588948133785747,6.2355,4.515398415308716
JUN::JUNB,3.5688745603751464,4.6847733105218134,3.6036036036036037,4.6420676202860855,5.080142187752464,4.0395,4.528703842128868
HOXA6,2.8056858147713952,4.360992301112062,2.816722972972973,4.1703511053316,5.79738245273873,4.1715,4.586074151592166
ALX3,2.3423212192262604,4.234388366124893,2.174831081081081,3.704486345903771,6.361205364356116,4.324,4.649387053371206
RELB,5.0800117233294255,5.154405474764756,4.559684684684685,4.912548764629388,4.494748747778316,4.519,4.685491104798923
MIXL1,2.46746776084408,4.331479897348161,2.3358671171171173,3.8764629388816645,6.441832283082889,4.2175,4.744319031245328
TBX5,5.174970691676436,5.184345594525235,5.028434684684685,5.412873862158648,4.269591210211666,5.033,4.754223351771565
UNCX,2.433177022274326,4.382378100940975,2.2545045045045047,3.8530559167750327,6.49596057521409,4.43,4.77182687995216
HIC2,5.208675263774912,5.240376390076989,4.7970157657657655,5.061768530559168,4.588624979802876,4.764,4.819816116011362
FEZF2,6.698124267291911,5.545765611633875,6.238175675675675,5.241222366710013,3.824365810308612,5.321,4.936462849454328
ZNF35,2.475381008206331,4.263045337895638,2.5199887387387387,4.1544213263979195,6.785991274842463,4.1325,4.948609657646883
EGR1,9.400351699882767,5.816082121471343,8.690033783783784,5.461313394018205,2.07174018419777,7.2055,4.98553595455225
VAX1,2.7022274325908557,4.692044482463644,2.670045045045045,4.340052015604681,6.744304411051866,4.5445,5.067797877111676
NKX6-2,2.769636576787808,4.843883661248931,2.6385135135135136,4.344278283485045,6.9903861690095335,4.6505,5.207729107489909
HOXA7,2.8745603751465416,4.870829769033362,2.7421171171171173,4.427503250975293,6.986104378736468,4.7795,5.254447600538197
KLF4,8.477139507620164,6.278443113772455,7.498592342342342,5.894668400520156,3.266198093391501,6.566,5.304641949469278
NFATC3,5.965123094958968,5.56928999144568,6.096283783783784,5.377763328998699,5.165050896752303,5.4125,5.468978920615936
MEIS1,3.914126611957796,5.591103507271172,4.177083333333333,5.709037711313394,6.60155113911779,5.109,5.634511885184631
ZNF213,9.766705744431418,6.681351582549187,8.486486486486486,5.386540962288686,3.396348359993537,6.909,5.662879354163552
VAX2,2.8640093786635403,5.074422583404619,2.5760135135135136,4.595253576072822,7.905073517531104,5.143,5.720436537599043
NR2C2,6.718640093786635,6.097946963216424,6.375563063063063,6.235370611183355,5.054451446114073,5.9225,5.73389146359695
GSX1,3.2186400937866355,5.486313088109496,3.0639076576576576,5.118660598179454,8.174018419777024,5.614,6.086223650769921
KLF2,11.206037514654161,7.59409751924722,10.21114864864865,7.158322496749025,3.030780416868638,8.6045,6.316452384511885
ZBED4,13.08675263774912,7.3982035928143715,11.74268018018018,6.222041612483745,2.3469865891097106,9.3735,6.375990432052624
TCF12,8.584701055099648,7.040205303678357,8.12302927927928,6.670676202860858,4.973501373404427,7.241,6.397331439677082
ZBTB24,9.575029308323565,7.633875106928999,8.595157657657658,6.8426527958387515,5.276862174826305,7.2605,6.799745851397818
NFIX,8.00498241500586,7.6958939264328485,7.752533783783784,7.447659297789337,6.986993052189368,7.1885,7.348407833756914
Ptf1A,6.308616647127784,7.809666381522669,6.1475225225225225,7.995773732119636,8.62094037809016,6.632,7.706271490506802
ASCL1,9.290445486518172,8.736954662104363,8.748873873873874,8.51072821846554,7.428179027306512,8.15,8.133764389295859
TFAP2B,14.084701055099648,9.535072711719419,12.388231981981981,7.703185955786736,5.033204071740184,9.992,8.234900583046793
FOSL1::JUND,6.803634232121922,9.213857998289136,6.8800675675675675,9.321521456436932,10.931572144126676,8.3465,9.338877261175064
TFAP2A,17.261723329425557,11.862703165098374,15.187781531531531,9.786736020806241,6.393763128130554,12.4605,10.268575272836
TFAP2C,18.39361078546307,12.70316509837468,16.328265765765767,10.41775032509753,6.94360962998869,13.2275,11.022013753924353
